[INFO]
DATA_FORMAT_VERSION=1.0
CREATOR=tellurium
NUMBER_OF_COLS=3
NUMBER_OF_ROWS=50
COLUMN_HEADERS=time,[S1],[S2]
COMMENTS=

[DATA]
0,0.0001572910904175546,-8.838231769993211e-006
0.204082,0.0001005830430599429,5.170735228138394e-005
0.408163,8.650774510118658e-005,7.684538811835705e-005
0.612245,6.723652895905748e-005,9.973593151452347e-005
0.816327,4.452449519921679e-005,0.000118292207576695
1.02041,3.042775837919003e-005,0.0001137772536750756
1.22449,2.388243757056284e-005,0.00012242004905351
1.42857,2.303763450579724e-005,0.0001310026778353866
1.63265,1.216168603752824e-005,0.0001500279548698523
1.83673,-1.074452937360707e-007,0.0001334363217498899
2.04082,-2.220700276513347e-006,0.0001391511765000046
2.2449,8.626373251887194e-006,0.0001472816386533156
2.44898,6.019145479716132e-006,0.0001453937299676782
2.65306,-3.735725456402443e-006,0.0001503943677948279
2.85714,-2.166505569656319e-006,0.0001479712178928885
3.06122,-2.626938863922441e-009,0.0001597941360849017
3.26531,-1.516809191686037e-006,0.0001544533564735309
3.46939,6.683014449383492e-006,0.0001447575494525844
3.67347,-2.651518983391309e-006,0.0001425852460843743
3.87755,-9.363261383115558e-007,0.0001627322299918683
4.08163,-4.035897066810983e-006,0.0001470422501701816
4.28571,-4.388215546549547e-006,0.000151640785120329
4.4898,3.29927001212634e-006,0.0001434423856496304
4.69388,8.105578407151218e-006,0.0001432050428338957
4.89796,-1.491908687471157e-006,0.0001558731278857971
5.10204,-3.554369262795816e-007,0.0001494655935916433
5.30612,1.147322761364968e-005,0.000151382882272975
5.5102,-3.946480100025742e-006,0.0001430503907908481
5.71429,-8.868193456676203e-006,0.0001525192586804389
5.91837,6.078048227103599e-006,0.0001463702020887609
6.12245,-3.179809592814653e-006,0.0001385997269982572
6.32653,-5.710201514571064e-006,0.0001487435741771397
6.53061,9.37960889044639e-006,0.0001462757329495115
6.73469,6.438289090222242e-006,0.0001484377061155107
6.93878,-3.657311500662523e-006,0.0001396157789409301
7.14286,-1.05311834041554e-007,0.0001546511665543706
7.34694,2.980169931035813e-006,0.0001560968461403667
7.55102,3.135608785615999e-006,0.0001492840080873803
7.7551,1.519235068400212e-007,0.0001531928191978603
7.95918,-3.908124439944149e-006,0.0001482162729200193
8.16327,-3.549100463137345e-007,0.0001490635818631034
8.36735,-3.55914708417512e-006,0.0001531499818512898
8.57143,-2.740617597310664e-006,0.0001618260093806734
8.77551,-1.126999310168942e-005,0.0001554782466417335
8.97959,1.101100271488948e-005,0.0001475485374247224
9.18367,-3.584445047681266e-006,0.0001528278932889445
9.38776,6.922697288284628e-007,0.0001438711671954062
9.59184,6.141603694577039e-006,0.0001601843032850241
9.79592,-4.908015682203422e-006,0.0001451157402636837
10,1.385390447558932e-005,0.0001486763530315748

[WEIGHTS]
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
